strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
random,ShapeNet::ChestOfDrawers_d5dfa7ba7d587fa7cc77a85ce16f6c28,3,4.974677367705823e-05,0.0,0.020587105127664884,5.154108395329701,0.2,0.6571428571428571,ShapeNet::ChestOfDrawers_d5dfa7ba7d587fa7cc77a85ce16f6c28,0.000_-0.000_0.011_0.150_0.282,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object83-20230329-224337,average precision,24,-0.0
random,ShapeNet::ChestOfDrawers_d5dfa7ba7d587fa7cc77a85ce16f6c28,4,4.974677367705823e-05,0.0,0.020587105127664884,5.154108395329701,0.2,0.6571428571428571,ShapeNet::ChestOfDrawers_d5dfa7ba7d587fa7cc77a85ce16f6c28,0.000_-0.000_0.011_0.173_0.258,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object84-20230329-224351,average precision,24,-0.0
random,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,0,0.00011979540149201948,0.0,0.006082636685405283,75.46053967129461,0.2,0.4989473684210527,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,0.000_0.004_-0.015_0.118_0.284,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object45-20230329-223337,average precision,24,-0.0
random,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,1,0.00011979540149201948,0.0,0.006082636685405283,75.46053967129461,0.2,0.4989473684210527,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,0.000_0.004_-0.015_0.104_0.133,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object46-20230329-223350,average precision,24,-0.0
random,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,2,0.00011979540149201948,0.0,0.006082636685405283,75.46053967129461,0.2,0.4989473684210527,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,0.000_0.004_-0.015_0.165_0.113,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object47-20230329-223404,average precision,24,-0.0
random,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,3,0.00011979540149201948,0.005,0.006082636685405283,75.46053967129461,0.2,0.4989473684210527,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,0.000_0.004_-0.015_0.120_0.152,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object48-20230329-223417,average precision,24,-0.0
random,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,4,0.00011979540149201948,0.0,0.006082636685405283,75.46053967129461,0.2,0.4989473684210527,ShapeNet::FloorLamp_18d91829adf1574ecf004563556ddb36,0.000_0.004_-0.015_0.138_0.272,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object49-20230329-223431,average precision,24,-0.0
random,ShapeNet::FoodItem_16d2017606945083324387582810ec10,4,8.998631626542024e-05,0.0,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.136_0.179,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object264-20230329-233343,average precision,24,-0.0
random,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,0,0.00011352105679552951,0.0,0.019446013209435276,4.9294892831984365,0.2,0.7990697674418605,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,-0.006_0.000_-0.003_0.110_0.205,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object35-20230329-223114,average precision,24,-0.0
random,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,1,0.00011352105679552951,0.0,0.019446013209435276,4.9294892831984365,0.2,0.7990697674418605,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,-0.006_0.000_-0.003_0.159_0.265,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object36-20230329-223128,average precision,24,-0.0
random,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,2,0.00011352105679552951,0.0,0.019446013209435276,4.9294892831984365,0.2,0.7990697674418605,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,-0.006_0.000_-0.003_0.160_0.288,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object37-20230329-223143,average precision,24,-0.0
random,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,3,0.00011352105679552951,0.0,0.019446013209435276,4.9294892831984365,0.2,0.7990697674418605,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,-0.006_0.000_-0.003_0.175_0.189,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object38-20230329-223157,average precision,24,-0.0
random,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,4,0.00011352105679552951,0.0,0.019446013209435276,4.9294892831984365,0.2,0.7990697674418605,ShapeNet::Mug_159e56c18906830278d8f8c02c47cde0,-0.006_0.000_-0.003_0.104_0.298,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object39-20230329-223211,average precision,24,-0.0
random,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,0,8.699832249088836e-05,0.0,0.02160124475293377,19.59932641466252,0.2,0.39032258064516134,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,-0.001_0.016_0.010_0.113_0.125,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object130-20230329-225629,average precision,24,-0.0
random,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,1,8.699832249088836e-05,0.0,0.02160124475293377,19.59932641466252,0.2,0.39032258064516134,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,-0.001_0.016_0.010_0.184_0.148,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object131-20230329-225644,average precision,24,-0.0
random,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,2,8.699832249088836e-05,0.0,0.02160124475293377,19.59932641466252,0.2,0.39032258064516134,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,-0.001_0.016_0.010_0.103_0.165,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object132-20230329-225700,average precision,24,-0.0
random,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,3,8.699832249088836e-05,0.0,0.02160124475293377,19.59932641466252,0.2,0.39032258064516134,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,-0.001_0.016_0.010_0.139_0.275,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object133-20230329-225715,average precision,24,-0.0
random,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,4,8.699832249088836e-05,0.0,0.02160124475293377,19.59932641466252,0.2,0.39032258064516134,ShapeNet::OfficeChair_14977bca24205cc2a6fee8e2140acec9,-0.001_0.016_0.010_0.191_0.259,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object134-20230329-225732,average precision,24,-0.0
random,ShapeNet::Table_63c654404604688c153f43b48d21615e,2,0.00015777262444012624,0.0,0.01923203425282663,9.462524768161614,0.2,0.8691275167785235,ShapeNet::Table_63c654404604688c153f43b48d21615e,-0.000_-0.000_0.028_0.199_0.106,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object332-20230329-235238,average precision,24,-0.0
random,ShapeNet::FoodItem_16d2017606945083324387582810ec10,1,8.998631626542024e-05,0.005,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.153_0.211,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object261-20230329-233300,average precision,24,0.016129032258064516
bald,ShapeNet::FoodItem_16d2017606945083324387582810ec10,1,8.998631626542024e-05,0.005,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.153_0.211,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object261-20230327-165830,average precision,24,0.018867924528301886
random,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,0,0.0002197681606439211,0.035,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.144_0.105,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object310-20230329-234634,average precision,24,0.06753712237583205
random,ShapeNet::Pizza_b3a8ebcf6e9ca5852721058c5c629b05,3,0.00012233982248549766,0.005,0.00960570911224781,1.6242128350081293,0.2,0.8750877192982456,ShapeNet::Pizza_b3a8ebcf6e9ca5852721058c5c629b05,-0.000_0.000_-0.002_0.175_0.114,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object413-20230330-001443,average precision,24,0.07142857142857142
