strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,16,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.024_-0.102_0.053_0.145_0.151,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object16-20230414-173335,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,17,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.095_-0.016_0.056_0.193_0.122,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object17-20230414-173406,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,18,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.118_0.072_0.038_0.106_0.106,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object18-20230414-173437,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,19,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.043_-0.135_-0.007_0.154_0.157,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object19-20230414-173507,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,20,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.024_0.006_0.000_0.102_0.212,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object20-20230414-173537,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,21,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.055_-0.059_0.041_0.190_0.107,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object21-20230414-173608,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,22,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.120_-0.110_-0.009_0.122_0.135,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object22-20230414-173638,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,23,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.014_-0.032_-0.060_0.139_0.284,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object23-20230414-173708,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,24,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.045_0.123_0.016_0.175_0.155,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object24-20230414-173738,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,25,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.045_-0.136_0.029_0.199_0.218,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object25-20230414-173808,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,26,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.041_0.055_0.009_0.134_0.117,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object26-20230414-173839,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,27,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.051_0.006_0.032_0.189_0.235,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object27-20230414-173910,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,28,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.066_-0.104_-0.022_0.123_0.275,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object28-20230414-173941,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,29,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.031_0.020_0.026_0.124_0.116,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object29-20230414-174011,average precision,24,-0.0
